sid,place,timestamp,param,value
s2,20004 Dorsten ,28.03.23 23:40,w,611
s3,28085 Haltern ,28.03.23 23:40,w,294
s4,20008 Lünen ,28.03.23 23:40,w,313
s5,20012 KA Hamm ,28.03.23 23:40,w,343
s6,"10026 Mengede, A45 ",28.03.23 23:40,w,145
s7,10008 Bottrop-Süd ,28.03.23 23:40,w,125
s8,"10101 Bottrop, Essener Straße ",28.03.23 23:40,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",28.03.23 23:40,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:40,w,225
s11,10103 Bahnstraße ,28.03.23 23:40,w,230
s12,"10124 Recklinghausen, Am Stadthafen ",28.03.23 23:40,w,93
s2,20004 Dorsten ,28.03.23 23:40,q,88.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:40,q,16.1
s1,20001 Fusternberg ,28.03.23 23:45,w,343
s2,20004 Dorsten ,28.03.23 23:45,w,611
s3,28085 Haltern ,28.03.23 23:45,w,295
s4,20008 Lünen ,28.03.23 23:45,w,313
s5,20012 KA Hamm ,28.03.23 23:45,w,343
s6,"10026 Mengede, A45 ",28.03.23 23:45,w,145
s7,10008 Bottrop-Süd ,28.03.23 23:45,w,125
s8,"10101 Bottrop, Essener Straße ",28.03.23 23:45,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",28.03.23 23:45,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:45,w,225
s11,10103 Bahnstraße ,28.03.23 23:45,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",28.03.23 23:45,w,93
s2,20004 Dorsten ,28.03.23 23:45,q,88.4
s5,20012 KA Hamm ,28.03.23 23:45,q,39.9
s1,20001 Fusternberg ,28.03.23 23:50,w,342
s2,20004 Dorsten ,28.03.23 23:50,w,611
s3,28085 Haltern ,28.03.23 23:50,w,292
s4,20008 Lünen ,28.03.23 23:50,w,312
s5,20012 KA Hamm ,28.03.23 23:50,w,343
s6,"10026 Mengede, A45 ",28.03.23 23:50,w,145
s7,10008 Bottrop-Süd ,28.03.23 23:50,w,125
s8,"10101 Bottrop, Essener Straße ",28.03.23 23:50,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",28.03.23 23:50,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:50,w,225
s11,10103 Bahnstraße ,28.03.23 23:50,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",28.03.23 23:50,w,93
s2,20004 Dorsten ,28.03.23 23:50,q,87.7
s5,20012 KA Hamm ,28.03.23 23:50,q,39.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:50,q,15.9
s1,20001 Fusternberg ,28.03.23 23:55,w,342
s2,20004 Dorsten ,28.03.23 23:55,w,611
s3,28085 Haltern ,28.03.23 23:55,w,293
s4,20008 Lünen ,28.03.23 23:55,w,312
s5,20012 KA Hamm ,28.03.23 23:55,w,343
s6,"10026 Mengede, A45 ",28.03.23 23:55,w,145
s7,10008 Bottrop-Süd ,28.03.23 23:55,w,125
s8,"10101 Bottrop, Essener Straße ",28.03.23 23:55,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",28.03.23 23:55,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",28.03.23 23:55,w,225
s11,10103 Bahnstraße ,28.03.23 23:55,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",28.03.23 23:55,w,93
s2,20004 Dorsten ,28.03.23 23:55,q,87.7
s5,20012 KA Hamm ,28.03.23 23:55,q,39.8
s1,20001 Fusternberg ,29.03.23 00:00,w,342
s2,20004 Dorsten ,29.03.23 00:00,w,611
s3,28085 Haltern ,29.03.23 00:00,w,292
s4,20008 Lünen ,29.03.23 00:00,w,312
s5,20012 KA Hamm ,29.03.23 00:00,w,343
s6,"10026 Mengede, A45 ",29.03.23 00:00,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:00,w,125
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:00,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:00,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:00,w,225
s11,10103 Bahnstraße ,29.03.23 00:00,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:00,w,93
s2,20004 Dorsten ,29.03.23 00:00,q,87.7
s5,20012 KA Hamm ,29.03.23 00:00,q,39.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:00,q,15.9
s1,20001 Fusternberg ,29.03.23 00:05,w,342
s2,20004 Dorsten ,29.03.23 00:05,w,611
s3,28085 Haltern ,29.03.23 00:05,w,292
s4,20008 Lünen ,29.03.23 00:05,w,311
s5,20012 KA Hamm ,29.03.23 00:05,w,343
s6,"10026 Mengede, A45 ",29.03.23 00:05,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:05,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:05,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:05,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:05,w,224
s11,10103 Bahnstraße ,29.03.23 00:05,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:05,w,93
s2,20004 Dorsten ,29.03.23 00:05,q,88.1
s5,20012 KA Hamm ,29.03.23 00:05,q,39.7
s1,20001 Fusternberg ,29.03.23 00:10,w,342
s2,20004 Dorsten ,29.03.23 00:10,w,611
s3,28085 Haltern ,29.03.23 00:10,w,292
s4,20008 Lünen ,29.03.23 00:10,w,311
s5,20012 KA Hamm ,29.03.23 00:10,w,343
s6,"10026 Mengede, A45 ",29.03.23 00:10,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:10,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:10,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:10,w,82
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:10,w,224
s11,10103 Bahnstraße ,29.03.23 00:10,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:10,w,93
s2,20004 Dorsten ,29.03.23 00:10,q,88.1
s5,20012 KA Hamm ,29.03.23 00:10,q,39.5
s1,20001 Fusternberg ,29.03.23 00:15,w,342
s2,20004 Dorsten ,29.03.23 00:15,w,611
s3,28085 Haltern ,29.03.23 00:15,w,292
s4,20008 Lünen ,29.03.23 00:15,w,311
s5,20012 KA Hamm ,29.03.23 00:15,w,343
s6,"10026 Mengede, A45 ",29.03.23 00:15,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:15,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:15,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:15,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:15,w,224
s11,10103 Bahnstraße ,29.03.23 00:15,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:15,w,93
s2,20004 Dorsten ,29.03.23 00:15,q,88.1
s5,20012 KA Hamm ,29.03.23 00:15,q,39.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:15,q,15.9
s1,20001 Fusternberg ,29.03.23 00:20,w,342
s2,20004 Dorsten ,29.03.23 00:20,w,611
s3,28085 Haltern ,29.03.23 00:20,w,292
s4,20008 Lünen ,29.03.23 00:20,w,311
s5,20012 KA Hamm ,29.03.23 00:20,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:20,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:20,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:20,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:20,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:20,w,224
s11,10103 Bahnstraße ,29.03.23 00:20,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:20,w,93
s2,20004 Dorsten ,29.03.23 00:20,q,87.7
s5,20012 KA Hamm ,29.03.23 00:20,q,39.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:20,q,15.9
s1,20001 Fusternberg ,29.03.23 00:25,w,342
s2,20004 Dorsten ,29.03.23 00:25,w,610
s3,28085 Haltern ,29.03.23 00:25,w,292
s4,20008 Lünen ,29.03.23 00:25,w,311
s5,20012 KA Hamm ,29.03.23 00:25,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:25,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:25,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:25,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:25,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:25,w,224
s11,10103 Bahnstraße ,29.03.23 00:25,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:25,w,93
s2,20004 Dorsten ,29.03.23 00:25,q,87.7
s5,20012 KA Hamm ,29.03.23 00:25,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:25,q,15.9
s1,20001 Fusternberg ,29.03.23 00:30,w,342
s2,20004 Dorsten ,29.03.23 00:30,w,610
s3,28085 Haltern ,29.03.23 00:30,w,291
s4,20008 Lünen ,29.03.23 00:30,w,311
s5,20012 KA Hamm ,29.03.23 00:30,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:30,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:30,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:30,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:30,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:30,w,224
s11,10103 Bahnstraße ,29.03.23 00:30,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:30,w,93
s2,20004 Dorsten ,29.03.23 00:30,q,87.7
s5,20012 KA Hamm ,29.03.23 00:30,q,39.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:30,q,15.8
s1,20001 Fusternberg ,29.03.23 00:35,w,342
s2,20004 Dorsten ,29.03.23 00:35,w,610
s3,28085 Haltern ,29.03.23 00:35,w,291
s4,20008 Lünen ,29.03.23 00:35,w,311
s5,20012 KA Hamm ,29.03.23 00:35,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:35,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:35,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:35,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:35,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:35,w,224
s11,10103 Bahnstraße ,29.03.23 00:35,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:35,w,93
s2,20004 Dorsten ,29.03.23 00:35,q,87.1
s5,20012 KA Hamm ,29.03.23 00:35,q,39.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:35,q,15.9
s1,20001 Fusternberg ,29.03.23 00:40,w,342
s2,20004 Dorsten ,29.03.23 00:40,w,610
s3,28085 Haltern ,29.03.23 00:40,w,291
s4,20008 Lünen ,29.03.23 00:40,w,311
s5,20012 KA Hamm ,29.03.23 00:40,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:40,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:40,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:40,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:40,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:40,w,224
s11,10103 Bahnstraße ,29.03.23 00:40,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:40,w,93
s2,20004 Dorsten ,29.03.23 00:40,q,87.1
s5,20012 KA Hamm ,29.03.23 00:40,q,39.1
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:40,q,15.9
s1,20001 Fusternberg ,29.03.23 00:45,w,342
s2,20004 Dorsten ,29.03.23 00:45,w,610
s3,28085 Haltern ,29.03.23 00:45,w,291
s4,20008 Lünen ,29.03.23 00:45,w,311
s5,20012 KA Hamm ,29.03.23 00:45,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:45,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:45,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:45,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:45,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:45,w,224
s11,10103 Bahnstraße ,29.03.23 00:45,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:45,w,93
s2,20004 Dorsten ,29.03.23 00:45,q,87.1
s5,20012 KA Hamm ,29.03.23 00:45,q,39.2
s1,20001 Fusternberg ,29.03.23 00:50,w,342
s2,20004 Dorsten ,29.03.23 00:50,w,610
s3,28085 Haltern ,29.03.23 00:50,w,291
s4,20008 Lünen ,29.03.23 00:50,w,311
s5,20012 KA Hamm ,29.03.23 00:50,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:50,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:50,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:50,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:50,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:50,w,224
s11,10103 Bahnstraße ,29.03.23 00:50,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:50,w,93
s2,20004 Dorsten ,29.03.23 00:50,q,87.6
s5,20012 KA Hamm ,29.03.23 00:50,q,39.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:50,q,15.9
s1,20001 Fusternberg ,29.03.23 00:55,w,342
s2,20004 Dorsten ,29.03.23 00:55,w,610
s3,28085 Haltern ,29.03.23 00:55,w,290
s4,20008 Lünen ,29.03.23 00:55,w,311
s5,20012 KA Hamm ,29.03.23 00:55,w,344
s6,"10026 Mengede, A45 ",29.03.23 00:55,w,145
s7,10008 Bottrop-Süd ,29.03.23 00:55,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 00:55,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 00:55,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:55,w,224
s11,10103 Bahnstraße ,29.03.23 00:55,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 00:55,w,93
s2,20004 Dorsten ,29.03.23 00:55,q,87.6
s5,20012 KA Hamm ,29.03.23 00:55,q,39.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 00:55,q,15.7
s1,20001 Fusternberg ,29.03.23 01:00,w,342
s2,20004 Dorsten ,29.03.23 01:00,w,610
s3,28085 Haltern ,29.03.23 01:00,w,292
s4,20008 Lünen ,29.03.23 01:00,w,311
s5,20012 KA Hamm ,29.03.23 01:00,w,344
s6,"10026 Mengede, A45 ",29.03.23 01:00,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:00,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:00,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:00,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:00,w,224
s11,10103 Bahnstraße ,29.03.23 01:00,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:00,w,93
s2,20004 Dorsten ,29.03.23 01:00,q,87.6
s5,20012 KA Hamm ,29.03.23 01:00,q,39.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:00,q,15.8
s1,20001 Fusternberg ,29.03.23 01:05,w,342
s2,20004 Dorsten ,29.03.23 01:05,w,610
s3,28085 Haltern ,29.03.23 01:05,w,290
s4,20008 Lünen ,29.03.23 01:05,w,311
s5,20012 KA Hamm ,29.03.23 01:05,w,344
s6,"10026 Mengede, A45 ",29.03.23 01:05,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:05,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:05,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:05,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:05,w,223
s11,10103 Bahnstraße ,29.03.23 01:05,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:05,w,93
s2,20004 Dorsten ,29.03.23 01:05,q,87.5
s5,20012 KA Hamm ,29.03.23 01:05,q,39.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:05,q,15.8
s1,20001 Fusternberg ,29.03.23 01:10,w,342
s2,20004 Dorsten ,29.03.23 01:10,w,609
s3,28085 Haltern ,29.03.23 01:10,w,290
s4,20008 Lünen ,29.03.23 01:10,w,311
s5,20012 KA Hamm ,29.03.23 01:10,w,344
s6,"10026 Mengede, A45 ",29.03.23 01:10,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:10,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:10,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:10,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:10,w,223
s11,10103 Bahnstraße ,29.03.23 01:10,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:10,w,93
s2,20004 Dorsten ,29.03.23 01:10,q,87.5
s5,20012 KA Hamm ,29.03.23 01:10,q,39.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:10,q,15.7
s1,20001 Fusternberg ,29.03.23 01:15,w,342
s2,20004 Dorsten ,29.03.23 01:15,w,609
s3,28085 Haltern ,29.03.23 01:15,w,290
s4,20008 Lünen ,29.03.23 01:15,w,311
s5,20012 KA Hamm ,29.03.23 01:15,w,344
s6,"10026 Mengede, A45 ",29.03.23 01:15,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:15,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:15,w,157
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:15,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:15,w,223
s11,10103 Bahnstraße ,29.03.23 01:15,w,227
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:15,w,93
s2,20004 Dorsten ,29.03.23 01:15,q,87.5
s5,20012 KA Hamm ,29.03.23 01:15,q,39.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:15,q,15.7
s1,20001 Fusternberg ,29.03.23 01:20,w,342
s2,20004 Dorsten ,29.03.23 01:20,w,609
s3,28085 Haltern ,29.03.23 01:20,w,291
s4,20008 Lünen ,29.03.23 01:20,w,311
s5,20012 KA Hamm ,29.03.23 01:20,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:20,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:20,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:20,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:20,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:20,w,223
s11,10103 Bahnstraße ,29.03.23 01:20,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:20,w,93
s2,20004 Dorsten ,29.03.23 01:20,q,87.1
s5,20012 KA Hamm ,29.03.23 01:20,q,39.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:20,q,15.7
s1,20001 Fusternberg ,29.03.23 01:25,w,342
s2,20004 Dorsten ,29.03.23 01:25,w,609
s3,28085 Haltern ,29.03.23 01:25,w,290
s4,20008 Lünen ,29.03.23 01:25,w,311
s5,20012 KA Hamm ,29.03.23 01:25,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:25,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:25,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:25,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:25,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:25,w,223
s11,10103 Bahnstraße ,29.03.23 01:25,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:25,w,93
s2,20004 Dorsten ,29.03.23 01:25,q,87.1
s5,20012 KA Hamm ,29.03.23 01:25,q,39.1
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:25,q,15.7
s1,20001 Fusternberg ,29.03.23 01:30,w,342
s2,20004 Dorsten ,29.03.23 01:30,w,609
s3,28085 Haltern ,29.03.23 01:30,w,290
s4,20008 Lünen ,29.03.23 01:30,w,311
s5,20012 KA Hamm ,29.03.23 01:30,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:30,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:30,w,125
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:30,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:30,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:30,w,223
s11,10103 Bahnstraße ,29.03.23 01:30,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:30,w,93
s2,20004 Dorsten ,29.03.23 01:30,q,87.1
s5,20012 KA Hamm ,29.03.23 01:30,q,39.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:30,q,15.6
s1,20001 Fusternberg ,29.03.23 01:35,w,342
s2,20004 Dorsten ,29.03.23 01:35,w,609
s3,28085 Haltern ,29.03.23 01:35,w,289
s4,20008 Lünen ,29.03.23 01:35,w,311
s5,20012 KA Hamm ,29.03.23 01:35,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:35,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:35,w,125
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:35,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:35,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:35,w,222
s11,10103 Bahnstraße ,29.03.23 01:35,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:35,w,93
s2,20004 Dorsten ,29.03.23 01:35,q,86.6
s5,20012 KA Hamm ,29.03.23 01:35,q,39.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:35,q,15.6
s1,20001 Fusternberg ,29.03.23 01:40,w,342
s2,20004 Dorsten ,29.03.23 01:40,w,609
s3,28085 Haltern ,29.03.23 01:40,w,289
s4,20008 Lünen ,29.03.23 01:40,w,311
s5,20012 KA Hamm ,29.03.23 01:40,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:40,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:40,w,125
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:40,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:40,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:40,w,223
s11,10103 Bahnstraße ,29.03.23 01:40,w,229
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:40,w,93
s2,20004 Dorsten ,29.03.23 01:40,q,86.6
s5,20012 KA Hamm ,29.03.23 01:40,q,39.1
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:40,q,15.6
s1,20001 Fusternberg ,29.03.23 01:45,w,342
s2,20004 Dorsten ,29.03.23 01:45,w,609
s3,28085 Haltern ,29.03.23 01:45,w,289
s4,20008 Lünen ,29.03.23 01:45,w,311
s5,20012 KA Hamm ,29.03.23 01:45,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:45,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:45,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:45,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:45,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:45,w,223
s11,10103 Bahnstraße ,29.03.23 01:45,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:45,w,93
s2,20004 Dorsten ,29.03.23 01:45,q,86.6
s5,20012 KA Hamm ,29.03.23 01:45,q,39.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:45,q,15.7
s1,20001 Fusternberg ,29.03.23 01:50,w,342
s2,20004 Dorsten ,29.03.23 01:50,w,609
s3,28085 Haltern ,29.03.23 01:50,w,289
s4,20008 Lünen ,29.03.23 01:50,w,310
s5,20012 KA Hamm ,29.03.23 01:50,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:50,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:50,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:50,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:50,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:50,w,223
s11,10103 Bahnstraße ,29.03.23 01:50,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:50,w,93
s5,20012 KA Hamm ,29.03.23 01:50,q,39.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:50,q,15.7
s1,20001 Fusternberg ,29.03.23 01:55,w,342
s2,20004 Dorsten ,29.03.23 01:55,w,609
s3,28085 Haltern ,29.03.23 01:55,w,289
s4,20008 Lünen ,29.03.23 01:55,w,310
s5,20012 KA Hamm ,29.03.23 01:55,w,345
s6,"10026 Mengede, A45 ",29.03.23 01:55,w,145
s7,10008 Bottrop-Süd ,29.03.23 01:55,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 01:55,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 01:55,w,83
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:55,w,223
s11,10103 Bahnstraße ,29.03.23 01:55,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 01:55,w,93
s5,20012 KA Hamm ,29.03.23 01:55,q,39.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 01:55,q,15.6
s1,20001 Fusternberg ,29.03.23 02:00,w,342
s2,20004 Dorsten ,29.03.23 02:00,w,609
s3,28085 Haltern ,29.03.23 02:00,w,288
s4,20008 Lünen ,29.03.23 02:00,w,310
s5,20012 KA Hamm ,29.03.23 02:00,w,345
s6,"10026 Mengede, A45 ",29.03.23 02:00,w,145
s7,10008 Bottrop-Süd ,29.03.23 02:00,w,124
s8,"10101 Bottrop, Essener Straße ",29.03.23 02:00,w,158
s9,"10119 Gelsenkirchen, Adenauerallee ",29.03.23 02:00,w,84
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 02:00,w,223
s11,10103 Bahnstraße ,29.03.23 02:00,w,228
s12,"10124 Recklinghausen, Am Stadthafen ",29.03.23 02:00,w,93
s5,20012 KA Hamm ,29.03.23 02:00,q,39.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",29.03.23 02:00,q,15.8
s1,20001 Fusternberg ,29.03.23 02:05,w,342
s2,20004 Dorsten ,29.03.23 02:05,w,608
s3,28085 Haltern ,29.03.23 02:05,w,289
s4,20008 Lünen ,29.03.23 02:05,w,310
s5,20012 KA Hamm ,29.03.23 02:05,w,345
s6,"10026 Mengede, A45 ",29.03.23 02:05,w,145
